Date,Fintech,FAANG,NASDAQ,SNP500,EMCLOUD
11/15/2021,0.0,0.0,0.0,0.0,0.0
11/16/2021,0.0017584062324493832,0.00042688611716368285,0.007569695322981795,0.003865229864862485,0.009151256085767834
11/17/2021,-0.014921311548462102,0.006434491498796824,0.00427180928031623,0.0012535486103044668,-0.009027748627807308
11/18/2021,0.010666607063244404,0.030636288149558766,0.00882204073722992,0.004642571812110807,-0.023328884412337603
11/19/2021,0.043687783716285455,0.0368810619542026,0.01284173011294154,0.003237412847507448,-0.036989107670055255
11/22/2021,-6.567957134773206e-05,0.017411248408024438,5.747077229312225e-05,2.9925840222766453e-05,-0.09168431082606365
11/23/2021,-0.018992634465375913,0.014175629873844908,-0.0049646000369957255,0.0016871083442626666,-0.11186234591491373
11/24/2021,0.00792027961747821,0.017087397630986656,-0.000543785613938419,0.003984828954533004,-0.09708631152088854
11/25/2021,0.021506101551270973,0.017087397630986656,-0.000543785613938419,0.003984828954533004,-0.09708631152088854
11/26/2021,-0.00555246809367782,-0.007235286165411803,-0.022845525155043234,-0.018830548214282317,-0.10300369474632765
11/29/2021,-0.022865419820131683,0.012452053288066312,-0.004479209162750575,-0.005878915671067575,-0.09321795846847047
11/30/2021,-0.05407227787823543,0.0050716591081618745,-0.01994192680096185,-0.024728754061103198,-0.11503451478080895
12/01/2021,-0.10082842209210507,-0.009059503886548081,-0.03783276916910516,-0.036251766615149617,-0.1735382569075815
12/02/2021,-0.10273754469775698,-0.00952186914293729,-0.029805217200404632,-0.02257190386944241,-0.15875506073881274
12/03/2021,-0.1382710401971209,-0.02295783439287935,-0.048466155597711724,-0.03082976743138488,-0.1979552337354603
12/06/2021,-0.12259514020584761,-0.008059004787653645,-0.03965563365407121,-0.019460554927263507,-0.1937746803544097
12/07/2021,-0.06898502621739588,0.019882390835578745,-0.010529347699342773,0.0008435541721314443,-0.14982140987360737
12/08/2021,-0.06169161252303279,0.03053629967412741,-0.0042170488123969285,0.003931442089745607,-0.12863989741155546
12/09/2021,-0.09470295262624195,0.01951164328975108,-0.021223654378536794,-0.0032778700809790173,-0.1607253777023847
12/10/2021,-0.11716981967822293,0.026013058499172237,-0.014081571168373386,0.006239902635705397,-0.1773115838191901
12/13/2021,-0.16600231929873643,0.007295155897147021,-0.02778912033314085,-0.002953273772222098,-0.18117280825322934
