Date,Fintech,FAANG,NASDAQ,SNP500,EMCLOUD
02/01/2019,-0.10113996022174954,-0.12255468932388258,-0.07813171970714194,-0.06723166480086873,0.07685504927145614
02/04/2019,-0.0900320303546377,-0.11151048190301582,-0.06751304870301211,-0.06091100585233733,0.10008001347595386
02/05/2019,-0.0844870186243647,-0.09868379340683675,-0.06059129332929136,-0.05648938009649984,0.10869199022993348
02/06/2019,-0.08098986975603628,-0.10940852021151504,-0.06399255733757625,-0.05858816095421171,0.11113450686431414
02/07/2019,-0.08802261883248197,-0.12478279592113861,-0.075024929919845,-0.06739708346532758,0.09992209214183445
02/08/2019,-0.07330712155434016,-0.1323806164581981,-0.07377483975570542,-0.06676645635946843,0.11850416912322093
02/11/2019,-0.07421686242432668,-0.13292789124483195,-0.07254383588366675,-0.06610469756192583,0.11766192200791692
02/12/2019,-0.057744155869086544,-0.10809729415725011,-0.05899981880416205,-0.05406657722615782,0.1443716836519835
02/13/2019,-0.06494366296040843,-0.11167358282299689,-0.05826883860408316,-0.05120607959868728,0.1376021224627304
02/14/2019,-0.05312230563438414,-0.11411360611016252,-0.057434990725797275,-0.05372194098525074,0.14609829023835585
02/15/2019,-0.049545564016885923,-0.12131682590494586,-0.05166560122191921,-0.043427616082295395,0.14921460456497915
02/18/2019,-0.04896387066882413,-0.12131682590494586,-0.05166560122191921,-0.043427616082295395,0.14921460456497915
02/19/2019,-0.039455722306785734,-0.11178024355758853,-0.04984317016867079,-0.04199395961041641,0.15369957045397098
02/20/2019,-0.04759404716005933,-0.11479802524008198,-0.049551298623878304,-0.04029147677386491,0.1484039417164995
02/21/2019,-0.05602944674549648,-0.11926400018243655,-0.05327740140876669,-0.04367582821869098,0.14311884106796935
02/22/2019,-0.038149275817159545,-0.11040244526547494,-0.044668987923334624,-0.037544736030600045,0.15868988461214517
02/25/2019,-0.026752250304181935,-0.10862299124805386,-0.04125254163724201,-0.03635912341570191,0.1689231870630843
02/26/2019,-0.03240134424812269,-0.1066309063049411,-0.04190742454284002,-0.03712084018546069,0.16604901878211065
02/27/2019,-0.007234073515428818,-0.10623862742720547,-0.041246220852195536,-0.037644694002816226,0.18109365787922171
02/28/2019,0.003410357406712361,-0.10920736170002077,-0.04403573201755251,-0.040363836922102214,0.17092352396193045
03/01/2019,-0.004138249422282803,-0.0963254186005823,-0.03606311514561722,-0.03374683792462685,0.18484165754232285
03/04/2019,-0.025575669485491725,-0.08855714460034714,-0.03831963540720362,-0.03749643983863682,0.15214141329065933
03/05/2019,-0.020434816612125428,-0.08614143759127035,-0.038473193302744124,-0.038585544209316036,0.14606670597153193
03/06/2019,-0.023932576098145808,-0.09192865861468213,-0.04741282831830673,-0.04485790696588432,0.13361197675397962
03/07/2019,-0.02936348331602623,-0.11236321070569588,-0.05813176432444822,-0.05261912184228945,0.14005516718605215
03/08/2019,-0.024566261163867065,-0.11534793488472217,-0.05982220251349113,-0.054638643095769046,0.14129748168112521
03/11/2019,0.010131318231988207,-0.08975577920803968,-0.040795648027952325,-0.040773933855251965,0.17035500715910046
03/12/2019,0.0193263579643157,-0.08826854123054029,-0.03661141226415732,-0.0379410340517603,0.17406089446643636
03/13/2019,0.03658188792890482,-0.07949912627177314,-0.029963743481225658,-0.031255124634044895,0.17727196159353165
03/14/2019,0.04011361190899909,-0.08344151507185704,-0.03155013659092554,-0.032096016868328525,0.19293775793817902
03/15/2019,0.03515112584457536,-0.07414677560820482,-0.02423754600849859,-0.02727110949562883,0.1918744209551082
03/18/2019,0.027031614782905722,-0.0638699190093025,-0.02094416912536956,-0.02366622787809325,0.19490651057020125
03/19/2019,0.02163542324881318,-0.057793478270413035,-0.01974229043932929,-0.023793699534581214,0.20366588056935897
03/20/2019,0.02291940953765459,-0.0348536789221906,-0.01910519248773468,-0.026667996074041356,0.20412911648277587
03/21/2019,0.043685444260703754,-0.024114320060203087,-0.0051462344604739085,-0.0161049289461207,0.23217594542238684
03/22/2019,0.01268251123985853,-0.05388451633211255,-0.030057687698190838,-0.03477384719135346,0.17954602880485138
03/25/2019,0.014905293739504888,-0.04923920188180064,-0.030708728557976128,-0.03558369187366095,0.18376779247031094
03/26/2019,0.020888928529952944,-0.049240671990155804,-0.02385805103178762,-0.028656553915251903,0.1966331171565736
03/27/2019,0.008255876982379506,-0.05957374916031355,-0.029967585527038265,-0.03316778845931356,0.17360818664196076
03/28/2019,0.023424352767939416,-0.05667979003748891,-0.02669453430562707,-0.029697362093968116,0.1825044217973555
03/29/2019,0.03530353598141067,-0.05239002497861722,-0.01906082305544765,-0.023163072428722176,0.19414848816642793
04/01/2019,0.046295624527375345,-0.029786656356636132,-0.0064216697332802886,-0.011862436627024353,0.19646466773351312
04/02/2019,0.03427761973170762,-0.02733254490009307,-0.003911388542622851,-0.011845187987037376,0.20524509391055323
04/03/2019,0.04655560995568586,-0.02358743978230393,0.0020356645958452546,-0.009722259033344116,0.2088772845953002
04/04/2019,0.01522318746922946,-0.023678169913896152,0.0015572059552204642,-0.007657891315898668,0.17420828771161445
04/05/2019,0.022686986747074922,-0.01859125737662848,0.007510641847215949,-0.0030569638439057467,0.1778088941295375
04/08/2019,0.03347098751923272,-0.015677570129855267,0.009438419317905566,-0.0020127059371922718,0.1763560178556387
04/09/2019,0.042092560809798396,-0.01922284147192166,0.0037781563088004066,-0.00806798824904853,0.17947233218226222
04/10/2019,0.05190745716063483,-0.01482226069412762,0.010753266544530904,-0.004618176111979899,0.19317990398382867
04/11/2019,0.06066970202183963,-0.014622062056813045,0.008610954193146725,-0.004580229104008904,0.20009685841825986
04/12/2019,0.07479136089897565,-0.020441532686898634,0.013281332689191627,0.001998822885495466,0.20225511665122542
04/15/2019,0.08016181959469004,-0.02023666351218356,0.012246954806882648,0.0013681957796363164,0.20409753221595217
04/16/2019,0.06813544952703143,-0.009188816542440525,0.015320777362368476,0.0018782506850023584,0.20130758864650877
04/17/2019,0.07193163820533588,-0.009053320714872082,0.014794107243644383,-0.00039983188886494325,0.17953550071590985
