Date,Fintech,FAANG,NASDAQ,SNP500
5/13/2015,1.070656424,1.140276097,1.053922176,1.019570513
5/14/2015,1.083216067,1.164298315,1.068543001,1.030560756
5/15/2015,1.070892503,1.159407752,1.068012037,1.031352653
5/18/2015,1.074950668,1.165572647,1.074390525,1.034496163
5/19/2015,1.082643128,1.164978684,1.07261128,1.033830594
5/20/2015,1.078858456,1.167107156,1.072973141,1.032868598
5/21/2015,1.097223556,1.177824352,1.077003302,1.035283315
5/22/2015,1.119583833,1.17980397,1.076700735,1.03297061
5/26/2015,1.10481687,1.160601093,1.064724399,1.022349626
5/27/2015,1.107168493,1.180020785,1.080345895,1.031717049
5/28/2015,1.106004221,1.175744386,1.0785244,1.03041011
5/29/2015,1.09790242,1.165684373,1.07261128,1.023899496
6/1/2015,1.112847994,1.170018217,1.075340475,1.026008177
6/2/2015,1.11210085,1.170103458,1.073984348,1.024973349
6/3/2015,1.127499775,1.177026466,1.078788849,1.027145136
6/4/2015,1.10781789,1.169233326,1.070303239,1.018287891
6/5/2015,1.112886209,1.163933209,1.072279169,1.016825443
6/8/2015,1.097890801,1.152964348,1.062371837,1.010241997
6/9/2015,1.101426615,1.15428598,1.060730187,1.010664635
6/10/2015,1.124328141,1.172035185,1.074020297,1.022835488
6/11/2015,1.117324959,1.169915028,1.075251534,1.024613817
6/12/2015,1.115132973,1.160642146,1.068606531,1.01744736
6/15/2015,1.107320941,1.15233121,1.06413631,1.012744136
6/16/2015,1.122261127,1.159222769,1.069547907,1.018506505
6/17/2015,1.124653366,1.159198026,1.071521771,1.020522783
6/18/2015,1.122436295,1.172631399,1.085922669,1.030628724
6/19/2015,1.120410303,1.163894483,1.082548259,1.025162783
6/22/2015,1.134077678,1.175047259,1.090369647,1.031411014
6/23/2015,1.130377674,1.184967521,1.091664311,1.032066855
6/24/2015,1.116785843,1.187185502,1.083692827,1.024477761
6/25/2015,1.118837282,1.180136975,1.081530647,1.0214314
6/26/2015,1.111731121,1.173489038,1.074828415,1.021032961
6/29/2015,1.082333234,1.151571675,1.04900983,0.999727889
6/30/2015,1.096261545,1.158740452,1.055018089,1.002385656
7/1/2015,1.096955681,1.167617311,1.060571518,1.009338243
7/2/2015,1.094492565,1.168795889,1.059744288,1.009027344
7/6/2015,1.049710524,1.166886991,1.056090657,1.005130725
7/7/2015,1.054935932,1.165883222,1.057258468,1.0112429
7/8/2015,1.027913942,1.143312296,1.038704688,0.994402926
7/9/2015,1.028938691,1.139942988,1.041378824,0.996652467
7/10/2015,1.037232663,1.165989652,1.057309292,1.008949648
7/13/2015,1.067596864,1.195342369,1.072924383,1.020114735
7/14/2015,1.071690675,1.205320596,1.079986307,1.024657468
7/15/2015,1.078398567,1.205537294,1.078727488,1.023904359
7/16/2015,1.100506258,1.244484977,1.092318099,1.032110626
7/17/2015,1.095888392,1.304682106,1.102252909,1.033252329
7/20/2015,1.126906845,1.31232751,1.104097647,1.034049208
7/21/2015,1.108268298,1.309942193,1.101825555,1.029642411
7/22/2015,1.096029673,1.288562539,1.094135359,1.027183924
7/23/2015,1.083659373,1.271438855,1.088770247,1.021353587
7/24/2015,1.080328258,1.287859455,1.076546301,1.010421704
7/27/2015,1.063128543,1.277779168,1.066211615,1.004586504
7/28/2015,1.0912805,1.279293111,1.076669022,1.017029467
7/29/2015,1.097324148,1.285305336,1.081433338,1.024472898
7/30/2015,1.111218918,1.288563519,1.085040381,1.024501959
7/31/2015,1.113952102,1.281538472,1.084934601,1.022174783
8/3/2015,1.124890108,1.273960297,1.082205508,1.019356763
8/4/2015,1.117455632,1.267919025,1.080125865,1.017063511
8/5/2015,1.126488887,1.28781597,1.087401414,1.020231337
8/6/2015,1.105939819,1.283306457,1.069736224,1.012321498
8/7/2015,1.111803756,1.271885405,1.067007131,1.009411193
8/10/2015,1.110006438,1.283212914,1.079332518,1.0223399
8/11/2015,1.107188251,1.280976902,1.065579107,1.012569292
8/12/2015,1.098724134,1.28300421,1.067186977,1.013531289
8/13/2015,1.094454046,1.284943393,1.064895775,1.012238821
8/14/2015,1.104695575,1.290172526,1.0680015,1.016198663
8/17/2015,1.112499026,1.298694389,1.077195853,1.021494506
8/18/2015,1.101036768,1.295304563,1.070351894,1.018812541
8/19/2015,1.090838498,1.290982267,1.061825997,1.010402369
8/20/2015,1.057844482,1.248736907,1.031877773,0.989082708
8/21/2015,0.982091519,1.182107565,0.995605912,0.957579468
8/24/2015,0.947130492,1.129745258,0.957569681,0.919837725
8/25/2015,0.921648495,1.134692417,0.953389321,0.907399684
8/26/2015,0.944970443,1.213063901,0.993807659,0.942818995
8/27/2015,0.979329808,1.249136523,1.018172912,0.965727374
8/28/2015,0.983600536,1.248398109,1.021475321,0.966315247
8/31/2015,0.98152008,1.232007786,1.010514429,0.958206248
9/1/2015,0.953181081,1.184548597,0.980809476,0.929865912
9/2/2015,0.978544425,1.219838198,1.004901809,0.946875926
9/3/2015,0.982857373,1.199457374,1.001415318,0.947978841
9/4/2015,0.965091017,1.188239422,0.990926198,0.933446709
9/8/2015,0.984163685,1.215613468,1.018007941,0.956860403
9/9/2015,0.971341831,1.212940978,1.006287481,0.943562377
9/10/2015,0.966237088,1.230913166,1.014690656,0.948542457
9/11/2015,0.972380398,1.241173081,1.020210202,0.952798608
9/14/2015,0.971938434,1.237143924,1.016702534,0.94890199
9/15/2015,0.978038598,1.250473704,1.028287568,0.961077647
9/16/2015,0.980141242,1.259140922,1.034363593,0.969444226
9/17/2015,0.974924793,1.264935509,1.035360028,0.966961422
9/18/2015,0.967490145,1.256251332,1.021244755,0.951331297
9/21/2015,0.990200367,1.27019199,1.021608682,0.95567487
9/22/2015,0.976545618,1.245559318,1.006327768,0.943902457
9/23/2015,0.990885466,1.248166399,1.005485766,0.941968738
9/24/2015,0.985237294,1.25547279,1.001622642,0.938800912
9/25/2015,0.984676952,1.237124221,0.991472038,0.938363624
9/28/2015,0.952357767,1.199996984,0.961318555,0.914279499
9/29/2015,0.9405567,1.179390911,0.95568042,0.915406671
9/30/2015,0.964386074,1.210110306,0.977437235,0.932868562
10/1/2015,0.971384117,1.219573737,0.978901208,0.934709937
10/2/2015,0.995002026,1.239929655,0.995973971,0.94809058
10/5/2015,1.001706273,1.264141742,1.011519335,0.965431006
10/6/2015,0.985984548,1.258821924,1.004559059,0.961966811
10/7/2015,1.01629975,1.25771681,1.013611684,0.969696824
10/8/2015,1.023271748,1.25300301,1.017766735,0.978248033
10/9/2015,1.025829809,1.266517867,1.021930256,0.978957372
10/12/2015,1.027393447,1.275685859,1.023658678,0.98020601
10/13/2015,1.017007938,1.274958981,1.014766789,0.973515688
10/14/2015,1.018976375,1.267992627,1.011855784,0.968924321
10/15/2015,1.040003422,1.286243721,1.030314321,0.983315535
10/16/2015,1.043121633,1.291805301,1.033824055,0.987809753
10/19/2015,1.052306133,1.301062534,1.037797194,0.988077
10/20/2015,1.044093961,1.284441605,1.032613994,0.986672854
10/21/2015,1.031949884,1.276450776,1.023971782,0.980925075
10/22/2015,1.058134421,1.296162306,1.04088164,0.997235477
10/23/2015,1.06427115,1.362966236,1.064536083,1.008235328
10/26/2015,1.076547343,1.371611631,1.065136981,1.006306472
10/27/2015,1.067467267,1.369071482,1.064174325,1.003736246
10/28/2015,1.087914009,1.389728341,1.078039921,1.015620517
10/29/2015,1.078243757,1.402415073,1.07350834,1.015163717
