Date,Fintech,FAANG,NASDAQ,SNP500,EMCLOUD
2015-03-12,1.0397904992912765,1.1110169334541307,1.0352203660407455,1.003765426189806,1.080339967122521
2015-03-13,1.0372832439047823,1.0997899083852654,1.030665439320482,0.9976678413458362,1.0764576265258297
2015-03-16,1.0497539728410858,1.1093961070975473,1.0428829812322846,1.0111699498492774,1.093106222237767
2015-03-17,1.0442945460124342,1.1178990788427354,1.0445586166096466,1.007812689974968,1.110349410653702
2015-03-18,1.0593997498321364,1.132353367972037,1.0541633821451708,1.0200661013545405,1.1223461928578922
2015-03-19,1.0546439912966759,1.1298842916344123,1.0561837308727735,1.015095748273478,1.1309153230037423
2015-03-20,1.0553634339110711,1.1283552102943872,1.0633852131918298,1.0242445572190222,1.125424084502116
2015-03-23,1.049065666977641,1.1327189485623026,1.0601166860372087,1.022456501700337,1.1185338043440243
2015-03-24,1.0480359271277924,1.1380448948704094,1.0566809155760126,1.016179209803773,1.1109440033576998
2015-03-25,1.0314818265911567,1.1121199548642888,1.0316725146730434,1.0013847525623676,1.0716659088524358
2015-03-26,1.0329870248351065,1.112440916371981,1.0288883629752037,0.9990039603164125,1.0825084816900423
2015-03-27,1.0359174408293659,1.1065415306358928,1.0347824757525612,1.0013701624848301,1.0940855513972927
2015-03-30,1.044641310372513,1.1226989244467795,1.0466762742901792,1.0136235738644026,1.1068518065125388
2015-03-31,1.04161992337946,1.1094985969756515,1.0368260670644627,1.0047079689224232,1.0966038263789302
2015-04-01,1.0447385954146204,1.1041753963483756,1.0324573909197112,1.00072392880659,1.0885243608128432
2015-04-02,1.0488645132857513,1.1060460542782522,1.0338769446682907,1.004256150992831,1.093106222237767
2015-04-06,1.0499053788113144,1.1193107966451235,1.0403040873788945,1.0108930942316172,1.108355776293239
2015-04-07,1.059369508118718,1.1124637686951475,1.0388041659388294,1.0088087296585555,1.1067818544297154
2015-04-08,1.0686833862749392,1.1165872247720068,1.0473913194835767,1.0115148924954454,1.1222412647336575
2015-04-09,1.0766219418000582,1.1209233882039278,1.0524137836995522,1.0160237009285575,1.1190584449651988
2015-04-10,1.081653428052614,1.1231422420953994,1.0569453645351425,1.02130993511923,1.1315448917491517
2015-04-13,1.0747176558927527,1.124624524069872,1.0553100163038982,1.016631027733365,1.12294078556189
2015-04-14,1.076928695212487,1.1207458409637439,1.0529913360942769,1.0182878911727302,1.1133923262565142
2015-04-15,1.0816588580947997,1.1212941555904954,1.060127222675424,1.023530236512274,1.129516281347277
2015-04-16,1.0695836826083303,1.1262081541535958,1.0594438906970471,1.0227334759365139,1.135707040677136
2015-04-17,1.0615824887714158,1.1096101024543445,1.0433696292973085,1.0111650864900983,1.0983176524081002
2015-04-20,1.0763861335693126,1.1362513437176749,1.056653437676353,1.020503329206595,1.1181840439299078
2015-04-21,1.0798636248697753,1.1338353839530821,1.06077884143878,1.0189923665426035,1.1342030708964357
2015-04-22,1.073874812877247,1.1444337791913097,1.0652363559057392,1.0241764701905143,1.1350774719317265
2015-04-23,1.0930399001190727,1.1484370819667438,1.0696558558348235,1.0265911873322067,1.1557133363645902
2015-04-24,1.0804538207866186,1.182838865381711,1.0772762211731266,1.028903892549654,1.149032912454968
2015-04-27,1.0786346248420255,1.186982464104954,1.070542276349782,1.0246428781976438,1.1406036864747648
2015-04-28,1.0781542146600749,1.1708480354113417,1.0695204290436442,1.02748035173237,1.1430170333321674
2015-04-29,1.0854356245823962,1.1605203988078836,1.0627971241588896,1.0236372304142147,1.1590360602986953
2015-04-30,1.0705226660468112,1.1339598656588536,1.0454026839709945,1.0132689044998764,1.1302507782169213
2015-05-01,1.067310213454661,1.1508748381827627,1.0589361693555925,1.0243368424249089,1.1446259312371025
2015-05-04,1.0656357518728132,1.1507103777725387,1.0613775704103101,1.0273491596530504,1.152565492637543
2015-05-05,1.0568775992579378,1.13226115292714,1.044960558367449,1.0151880334793646,1.1023398971704381
2015-05-06,1.0510144571929323,1.1255326400924233,1.0407949707592794,1.010664634968715,1.1147913679129795
2015-05-07,1.0474184799420965,1.1363284589890486,1.0462743325323767,1.0144786947503122,1.1258787730404671
2015-05-08,1.0561716764585019,1.1537149956255697,1.0585468302434986,1.0281314487697897,1.1355671365114897
2015-05-11,1.047851937251802,1.1473875870729038,1.0564354738858202,1.0228987115300876,1.142282536462523
2015-05-12,1.0440599436691618,1.1402944261146997,1.0527586003501677,1.019881530942767,1.1404987583505297
2015-05-13,1.041449877958744,1.1402760973891684,1.0539221757703392,1.0195705131923363,1.1389248364870064
2015-05-14,1.0518100311369512,1.164298315390432,1.0685430008986099,1.0305607559890193,1.1570074498968206
2015-05-15,1.0539430012000763,1.1594077521450168,1.068012036972857,1.0313526532056,1.139904165646532
2015-05-18,1.05528472147223,1.1655726470814223,1.0743905252069959,1.0344961625130613,1.1586513238431673
2015-05-19,1.0502966795384894,1.1649786844809384,1.0726112795538498,1.033830594016621,1.1554685040747088
2015-05-20,1.0475416511385873,1.16710715610796,1.0729731407662841,1.0328685978472874,1.156307929068588
2015-05-21,1.0701159019838218,1.1778243521707281,1.0770033015832745,1.0352833149889797,1.1595956769612814
2015-05-22,1.0707380794513857,1.1798039695400928,1.076700734785895,1.0329706097715325,1.1580567311391696
2015-05-25,1.0707380794513857,1.1798039695400928,1.076700734785895,1.0329706097715325,1.1580567311391696
2015-05-26,1.063159748500175,1.1606010932301258,1.0647243992489237,1.022349626416913,1.148193487461089
2015-05-27,1.0650455547467914,1.1800207847162807,1.080345895106527,1.0317170492884846,1.1521457801406036
2015-05-28,1.0580416402430408,1.1757443864707704,1.078524399600145,1.030410110472983,1.1557483124060017
2015-05-29,1.0516609188057586,1.1656843726765571,1.0726112795538498,1.0238994959543375,1.1432618656220488
2015-06-01,1.055904629548343,1.1700182173356293,1.0753404754523703,1.026008177323295,1.14200272813123
2015-06-02,1.0570925036551253,1.1701034583864645,1.0739843481338323,1.024973349384791,1.136756321919485
2015-06-03,1.065865507425774,1.1770264656782459,1.078788848559275,1.0271451358045602,1.1529852051344827
2015-06-04,1.0512690089391539,1.1692333259915988,1.0703032392828185,1.0182878911727302,1.1398691896051203
2015-06-05,1.069356804654756,1.1639332088535372,1.0722791688493174,1.0168254434820134,1.160190269665279
2015-06-08,1.0569531448793128,1.1529643476432332,1.0623718365164139,1.0102419971941976,1.1493127207862615
2015-06-09,1.0546478101084438,1.1542859797398721,1.0607301869623151,1.010664634968715,1.1498373614074358
2015-06-10,1.0914011726721113,1.1720351852595865,1.074020296664214,1.0228354878607588,1.1614843831975095
2015-06-11,1.0942054205929679,1.1699150284199873,1.075251533829788,1.0246138166610856,1.1612745269490397
2015-06-12,1.103684091615204,1.1606421455041138,1.068606530629026,1.0174473603643581,1.163617921723619
2015-06-15,1.1073421446345821,1.1523312103394172,1.0641363102159835,1.0127441361825975,1.1739708299814624
2015-06-16,1.128149057279728,1.1592227690335077,1.0695479069433036,1.0185065050987576,1.1904445454863417
2015-06-17,1.1209016870539634,1.1591980257070795,1.0715217705023095,1.0205227826433116,1.1958308558637332
2015-06-18,1.118002214939778,1.1726313987695316,1.0859226691329287,1.0306287243990104,1.215487391137071
2015-06-19,1.1129844422240545,1.1638944831963072,1.082548259094281,1.0251627831557437,1.2118848588716729
2015-06-22,1.1199733018409517,1.175047259243828,1.0903696469616726,1.0314110135157497,1.2179357140358853
2015-06-23,1.1265815106660233,1.1849675209727406,1.0916643105572879,1.0320668552938317,1.2246860900283305
2015-06-24,1.1161321316573456,1.1871855022788462,1.083692827245515,1.0244777612225868,1.2012521422825364
2015-06-25,1.1132265383205104,1.1801369745994343,1.081530647103504,1.0214314004801914,1.210066104718268
2015-06-26,1.103216312039981,1.1734890383918408,1.0748284154951802,1.021032960883053,1.189570144451051
2015-06-29,1.0718502945404604,1.1515716747880673,1.0490098297537516,0.9997278891230023,1.1529852051344827
2015-06-30,1.0950047442289197,1.1587404520254116,1.0550180894451087,1.002385655605134,1.1614144311146863
2015-07-01,1.0838738241328343,1.167617310982501,1.060571517586837,1.009338242716497,1.1632331852680913
2015-07-02,1.0801457170152924,1.168795889169845,1.0597442881865589,1.0090273435845827,1.1498373614074358
2015-07-03,1.0801457170152924,1.168795889169845,1.0597442881865589,1.0090273435845827,1.1498373614074358
2015-07-06,1.0364528260071386,1.1668869909761288,1.0560906572352047,1.005130725315457,1.1452904760239235
2015-07-07,1.0324597497414398,1.165883221588711,1.0572584679707375,1.0112429002369643,1.1435066979119302
2015-07-08,0.9981163906088888,1.1433122961780473,1.0387046876780317,0.9944029259866718,1.1310902032108006
2015-07-09,0.9990355621508091,1.1399429880554912,1.0413788244768585,0.9966524668440488,1.1466895176803888
2015-07-10,1.0049950366571456,1.1659896521558968,1.0573092917550702,1.0089496484562335,1.1608897904935118
2015-07-13,1.0403115466995358,1.1953423686428106,1.0729243829894446,1.0201147349463315,1.164212514427617
2015-07-14,1.0413425672489658,1.2053205961055593,1.079986306502335,1.0246574682751812,1.1780630268266237
2015-07-15,1.0461884312264231,1.205537293805666,1.0787274881367268,1.0239043593135166,1.1745654226854603
2015-07-16,1.063439594213456,1.2444849770253208,1.092318098628512,1.0321106255264438,1.1897450246581092
2015-07-17,1.0618612831614924,1.3046821059778964,1.102252908861075,1.033252328748372,1.1822951278374312
2015-07-20,1.0971827542973667,1.3123275097722473,1.1040976469517558,1.0340492079426484,1.1899199048651672
2015-07-21,1.075776617389012,1.3099421929329607,1.1018255552111063,1.0296424114337812,1.1867370850967087
2015-07-22,1.059824033821814,1.2885625388007385,1.0941353588195328,1.0271839240594767,1.1851631632331852
2015-07-23,1.036300040172621,1.2714388547077027,1.0887702472608098,1.0213535867333254,1.1870168934280017
2015-07-24,1.037878882366406,1.287859454736477,1.076546300725778,1.010421704246792,1.1899898569479905
2015-07-27,1.0224563387013812,1.2777791681594213,1.0662116147429055,1.0045865035614616,1.1627435206883283
2015-07-28,1.0440885065795846,1.279293111048573,1.0766690215708743,1.0170294673305034,1.175090063306635
2015-07-29,1.0551379753879393,1.285305336357821,1.081433338150574,1.0244728978634077,1.1746703508096954
2015-07-30,1.0687419999756314,1.2885635193478335,1.0850403806329565,1.0245019593999658,1.1768038893358048
2015-07-31,1.0724063421749421,1.2815384724616983,1.0849346010493046,1.0221747827234977,1.19918855583925
2015-08-03,1.0859658859884553,1.2739602971736297,1.0822055084511586,1.019356762625488,1.1909342100661047
2015-08-04,1.0750385729989886,1.26791902521758,1.0801258653085009,1.0170635108447572,1.1946416704557377
2015-08-05,1.0744656326684494,1.2878159699658935,1.0874014139961885,1.020231336948114,1.2274142212584378
2015-08-06,1.0648027640912983,1.283306456890781,1.069736223526309,1.0123214984080802,1.1919485152670422
2015-08-07,1.071288227556233,1.2718854051834583,1.0670071309281632,1.0094111931041838,1.1887656954985832
2015-08-10,1.0692713934833682,1.2832129144101934,1.079332518431111,1.0223398996985547,1.2076177818194536
2015-08-11,1.0659883140483366,1.2809769019369708,1.0655791065488616,1.0125692924891823,1.1981742506383126
2015-08-12,1.0560666034172328,1.2830042099019412,1.0671869768804465,1.013531288658516,1.1939771256689167
