Date,ADYEY,AFRM,ALKT,AVLR,BILL,BTRS,BL,BHG,CLOV,COIN,COMP,DLO,DOMA,DCT,ENV,EVER,FLT,FLYW,FCH.L,GDOT,HIPO,INTA,KPLT,LMND,LSPD,LDI,LU,MQ,MELI,MILE,ML,NCNO,OLO,OPEN,OSCR,PAGS,PAY,PAYO,PYPL,QTWO,RDFN,ROOT,SEZNL,SHOP,SOFI,SQ,STNE,UPST,VIRT,XROLF
2015-01-19,,,,,,,,,,,,,,,1.059064831198296,,0.9298549601637315,,,0.9591937112153855,,,,,,,,,0.9481128314419347,,,,,,,,,,,0.9820010502393138,,,,,,,,,,0.9880000304000001
2015-01-20,,,,,,,,,,,,,,,1.0607055578750069,,0.9118861261504971,,,0.9906587744051711,,,,,,,,,0.9732220248842758,,,,,,,,,,,0.9777660088108663,,,,,,,,,,0.9719999695999999
2015-01-21,,,,,,,,,,,,,,,1.044913915411308,,0.9144150068500102,,,0.9768928561192758,,,,,,,,,0.9781486965983233,,,,,,,,,,,0.9666490640368411,,,,,,,,,,0.9640000152
2015-01-22,,,,,,,,,,,,,,,1.0728056434026554,,0.9413017940713421,,,0.9837758152622235,,,,,,,,,0.9984902575120254,,,,,,,,,,,0.9523557623577034,,,,,,,,,,0.9768000032
2015-01-23,,,,,,,,,,,,,,,1.08490572913539,,0.9514176223399237,,,0.9818092017074049,,,,,,,,,1.0114420857728736,,,,,,,,,,,0.9322393424386447,,,,,,,,,,1.0
2015-01-26,,,,,,,,,,,,,,,1.084290417383263,,0.9524823661563492,,,0.9803343354449285,,,,,,,,,1.0131902341282444,,,,,,,,,,,0.9438856800301887,,,,,,,,,,1.0
2015-01-27,,,,,,,,,,,,,,,1.0726005135760637,,0.9368428687118048,,,0.9739429362786902,,,,,,,,,1.0176399102935676,,,,,,,,,,,0.9370037761552306,,,,,,,,,,0.9680000304
2015-01-28,,,,,,,,,,,,,,,1.0664479448653106,,0.9336483324575124,,,0.9685349368102143,,,,,,,,,1.0031784623549265,,,,,,,,,,,0.924827944634465,,,,,,,,,,0.9119999696
2015-01-29,,,,,,,,,,,,,,,1.0824446390177809,,0.9401038178528617,,,0.9759095493418666,,,,,,,,,1.014382264267905,,,,,,,,,,,0.9280043015395778,,,,,,,,,,0.9183999632
2015-01-30,,,,,,,,,,,,,,,1.0555784042939236,,0.9350459546303257,,,0.7497541734285581,,,,,,,,,0.9848230888388074,,,,,,,,,,,0.94653254300608,,,,,,,,,,0.9255999751999999
2015-02-02,,,,,,,,,,,,,,,1.068703904951242,,0.9520830749131965,,,0.7354965550479605,,,,,,,,,0.9975367552472615,,,,,,,,,,,0.9518263695401846,,,,,,,,,,0.9287999727999999
2015-02-03,,,,,,,,,,,,,,,1.0728056434026554,,0.9659922748100459,,,0.6853490401768753,,,,,,,,,1.0257448003475398,,,,,,,,,,,0.9624140231377742,,,,,,,,,,0.94
2015-02-04,,,,,,,,,,,,,,,1.0836751839740424,,0.980433999017616,,,0.7232055030245415,,,,,,,,,1.015256094029248,,,,,,,,,,,0.957120196074289,,,,,,,,,,0.94
2015-02-05,,,,,,,,,,,,,,,1.1164889357198813,,0.9947424908231313,,,0.7295968554847823,,,,,,,,,1.0295588078012332,,,,,,,,,,,0.9751191463643558,,,,,,,,,,0.9495999912
2015-02-06,,,,,,,,,,,,,,,1.1150533388697623,,0.9985358631169122,,,0.7581120927376197,,,,,,,,,1.0020659819085047,,,,,,,,,,,1.028057210540757,,,,,,,,,,0.9495999912
2015-02-09,,,,,,,,,,,,,,,1.089007389243897,,0.9757753258802363,,,0.7472959536826748,,,,,,,,,0.997933956285064,,,,,,,,,,,1.0074113978041797,,,,,,,,,,0.9495999912
2015-02-10,,,,,,,,,,,,,,,1.1017227865236727,,0.9729136679823317,,,0.7482792604600841,,,,,,,,,1.0198649931939119,,,,,,,,,,,1.0079407906216984,,,,,,,,,,0.9304000088
2015-02-11,,,,,,,,,,,,,,,1.089007389243897,,0.9765073943217799,,,0.7433628209683174,,,,,,,,,1.015812334252459,,,,,,,,,,,1.006352612169142,,,,,,,,,,0.9319999696
2015-02-12,,,,,,,,,,,,,,,1.1140279237400925,,0.9930787079857107,,,0.7472959536826748,,,,,,,,,1.048390993854825,,,,,,,,,,,1.0100582602506902,,,,,,,,,,0.9319999696
2015-02-13,,,,,,,,,,,,,,,1.110131315320357,,1.000732068441544,,,0.7640117918091558,,,,,,,,,1.03289637195068,,,,,,,,,,,1.097406046025288,,,,,,,,,,0.96
2015-02-16,,,,,,,,,,,,,,,1.110131315320357,,1.000732068441544,,,0.7640117918091558,,,,,,,,,1.03289637195068,,,,,,,,,,,1.097406046025288,,,,,,,,,,0.96
2015-02-17,,,,,,,,,,,,,,,1.0896227009960242,,1.0170372214408672,,,0.7708947981497434,,,,,,,,,1.0476757144462057,,,,,,,,,,,1.0804658818996393,,,,,,,,,,1.0287999728
2015-02-18,,,,,,,,,,,,,,,1.086136195748745,,1.018767518988562,,,0.7699114913723341,,,,,,,,,1.0537148056029246,,,,,,,,,,,1.085230315616225,,,,,,,,,,1.0495999912
2015-02-19,,,,,,,,,,,,,,,1.0879819743193133,,1.0257554275366354,,,0.7802359770385744,,,,,,,,,1.036948724268019,,,,,,,,,,,1.082583452640334,,,,,,,,,,1.1280000304
2015-02-20,,,,,,,,,,,,,,,1.1199754407620743,,1.041195279026847,,,0.7802359770385744,,,,,,,,,1.0402860427971026,,,,,,,,,,,1.0688195437787147,,,,,,,,,,1.1887999728
2015-02-23,,,,,,,,,,,,,,,1.1380230433117045,,1.0358711539817074,,,0.7772861506099841,,,,,,,,,1.0453713876740556,,,,,,,,,,,1.0762308404711918,,,,,,,,,,1.2040000152
2015-02-24,,,,,,,,,,,,,,,1.1386382767209249,,1.044589461235472,,,0.7767944972212795,,,,,,,,,1.0527610585204779,,,,,,,,,,,1.0751720553655348,,,,,,,,,,1.112799988
2015-02-25,,,,,,,,,,,,,,,1.1570959826480978,,1.0444563299914136,,,0.7831858501731623,,,,,,,,,1.0665079004997975,,,,,,,,,,,1.0937003979437396,,,,,,,,,,1.4152000424
2015-02-26,,,,,,,,,,,,,,,1.176579181842761,,1.0342739876780709,,,0.7841691097529317,,,,,,,,,1.0410010773880392,,,,,,,,,,,1.1127581333394632,,,,,,,,,,1.5024000552
2015-02-27,,,,,,,,,,,,,,,1.1050041617392738,,1.0210967543992557,,,0.7625368788406818,,,,,,,,,1.040683243834905,,,,,,,,,,,1.0487030232773342,,,,,,,,,,1.48
2015-03-02,,,,,,,,,,,,,,,1.133921304860291,,1.0256888110028515,,,0.7787610635784582,,,,,,,,,1.059197595532682,,,,,,,,,,,1.0952885758669153,,,,,,,,,,1.46
2015-03-03,,,,,,,,,,,,,,,1.1314602147426818,,1.0300147076073531,,,0.7684365779122179,,,,,,,,,1.0639648612361374,,,,,,,,,,,1.0847009227987063,,,,,,,,,,1.4608000183999998
2015-03-04,,,,,,,,,,,,,,,1.1573011126797756,,1.012312033593213,,,0.7792527169671628,,,,,,,,,1.04330540496287,,,,,,,,,,,1.0952885758669153,,,,,,,,,,1.4639999391999998
2015-03-05,,,,,,,,,,,,,,,1.1488925838830915,,1.0343405023883454,,,0.8407079770842578,,,,,,,,,1.0488674387644332,,,,,,,,,,,1.1021704797418737,,,,,,,,,,1.4639999391999998
2015-03-06,,,,,,,,,,,,,,,1.1253076460319287,,1.0201650400033788,,,0.8087512605057675,,,,,,,,,1.026618935127635,,,,,,,,,,,1.0841715299811876,,,,,,,,,,1.4367999264
2015-03-09,,,,,,,,,,,,,,,1.1181296623965922,,1.0126448107916042,,,0.8033431676252962,,,,,,,,,0.9932459352560953,,,,,,,,,,,1.0772896261062295,,,,,,,,,,1.4367999264
2015-03-10,,,,,,,,,,,,,,,1.0613207912842273,,0.9854253475298775,,,0.7861356761101105,,,,,,,,,0.9845848659826627,,,,,,,,,,,1.0926416123087022,,,,,,,,,,1.4367999264
2015-03-11,,,,,,,,,,,,,,,1.0736259285006473,,0.9919473483010143,,,0.7895771559274054,,,,,,,,,1.0052443222559302,,,,,,,,,,,1.0979354388428066,,,,,,,,,,1.4367999264
2015-03-12,,,,,,,,,,,,,,,1.1045939800188245,,0.9981365712082465,,,0.7994100349109386,,,,,,,,,1.0162097183015129,,,,,,,,,,,1.1312864759176682,,,,,,,,,,1.4319999695999999
2015-03-13,,,,,,,,,,,,,,,1.1050041617392738,,0.9863570619257543,,,0.8038348210140008,,,,,,,,,0.998887458549828,,,,,,,,,,,1.1307570831001494,,,,,,,,,,1.5088000488
2015-03-16,,,,,,,,,,,,,,,1.1308449813334611,,0.9993345480922402,,,0.8112094335456531,,,,,,,,,1.009852915599161,,,,,,,,,,,1.1206988228494592,,,,,,,,,,1.5160000608000002
2015-03-17,,,,,,,,,,,,,,,1.122846634257226,,0.9985358631169122,,,0.8062929940538863,,,,,,,,,1.014382264267905,,,,,,,,,,,1.1355215168167352,,,,,,,,,,1.4639999391999998
2015-03-18,,,,,,,,,,,,,,,1.1296145145150203,,1.0134433939434224,,,0.7974434213561201,,,,,,,,,1.003416685211071,,,,,,,,,,,1.1514028958367266,,,,,,,,,,1.5239999391999999
2015-03-19,,,,,,,,,,,,,,,1.1716571582933557,,1.0083189141871025,,,0.8013765545621196,,,,,,,,,0.9766388321028477,,,,,,,,,,,1.1413446355860364,,,,,,,,,,1.5239999391999999
2015-03-20,,,,,,,,,,,,,,,1.167145238121493,,1.0126448107916042,,,0.8018682079508244,,,,,,,,,0.9899879834089995,,,,,,,,,,,1.1461090693026221,,,,,,,,,,1.4872000120000002
2015-03-23,,,,,,,,,,,,,,,1.1577112941951389,,1.0027286284773556,,,0.8077679542200003,,,,,,,,,0.9966626814709167,,,,,,,,,,,1.1381683797926263,,,,,,,,,,1.4872000120000002
2015-03-24,,,,,,,,,,,,,,,1.1435603002703303,,1.0080527535224955,,,0.8112094335456531,,,,,,,,,0.9721096054416045,,,,,,,,,,,1.1339333388935595,,,,,,,,,,1.4872000120000002
2015-03-25,,,,,,,,,,,,,,,1.1232568159776752,,0.9893518510677172,,,0.7999016882996433,,,,,,,,,0.9623359337142495,,,,,,,,,,,1.0788777034470831,,,,,,,,,,1.4872000120000002
2015-03-26,,,,,,,,,,,,,,,1.1203856224825235,,0.9908825026610791,,,0.7969517679674156,,,,,,,,,0.9647199337925012,,,,,,,,,,,1.0952885758669153,,,,,,,,,,1.4872000120000002
2015-03-27,,,,,,,,,,,,,,,1.1493027656035406,,0.9886862973364478,,,0.8092428199908346,,,,,,,,,0.9769910220050055,,,,,,,,,,,1.1201694300319402,,,,,,,,,,1.4872000120000002
2015-03-30,,,,,,,,,,,,,,,1.167145238121493,,1.0037934734517775,,,0.7876106362762243,,,,,,,,,0.967606528519591,,,,,,,,,,,1.1349921239992162,,,,,,,,,,1.4872000120000002
2015-03-31,,,,,,,,,,,,,,,1.150123128839353,,1.0043924113147762,,,0.7826941967844576,,,,,,,,,0.9743664720986027,,,,,,,,,,,1.1191106443969028,,,,,,,,,,1.46
2015-04-01,,,,,,,,,,,,,,,1.1386382767209249,,1.0149740455367846,,,0.8003933416883481,,,,,,,,,0.985023158665145,,,,,,,,,,,1.1254632565660447,,,,,,,,,,1.4080000304
2015-04-02,,,,,,,,,,,,,,,1.133305993108164,,1.0183016112116257,,,0.8033431676252962,,,,,,,,,0.9952026658690308,,,,,,,,,,,1.1392271654276638,,,,,,,,,,1.4119999695999998
2015-04-06,,,,,,,,,,,,,,,1.140484055086407,,1.0159057599326613,,,0.8008849950770526,,,,,,,,,1.004189162057164,,,,,,,,,,,1.1101111692518693,,,,,,,,,,1.4280000304
2015-04-07,,,,,,,,,,,,,,,1.1365873683237648,,1.0296154156986876,,,0.812684393711767,,,,,,,,,1.0097560954231035,,,,,,,,,,,1.0937003979437396,,,,,,,,,,1.4280000304
2015-04-08,,,,,,,,,,,,,,,1.1423298334518892,,1.0399974046318763,,,0.824975445735186,,,,,,,,,1.022639518412699,,,,,,,,,,,1.0910535349678485,,,,,,,,,,1.4280000304
2015-04-09,,,,,,,,,,,,,,,1.1386382767209249,,1.041727702179571,,,0.8107177801569485,,,,,,,,,1.031466914411673,,,,,,,,,,,1.0794070962646019,,,,,,,,,,1.4903999328
2015-04-10,,,,,,,,,,,,,,,1.1410992884956277,,1.0505125241436102,,,0.8382497106323766,,,,,,,,,1.046577074627003,,,,,,,,,,,1.0661725802205015,,,,,,,,,,1.4560000608
2015-04-13,,,,,,,,,,,,,,,1.1378179132800266,,1.0474511191333764,,,0.835791537592491,,,,,,,,,1.0394993576959264,,,,,,,,,,,1.0719957995721248,,,,,,,,,,1.4175999447999998
2015-04-14,,,,,,,,,,,,,,,1.1294093844833422,,1.047717279797984,,,0.837266497758605,,,,,,,,,1.0463384849456747,,,,,,,,,,,1.064584502879648,,,,,,,,,,1.4344000248
2015-04-15,,,,,,,,,,,,,,,1.1351517714736459,,1.0555703873661462,,,0.8411996304729623,,,,,,,,,1.0513488714642896,,,,,,,,,,,1.0624669316095727,,,,,,,,,,1.4175999447999998
2015-04-16,,,,,,,,,,,,,,,1.1306399296446898,,1.0517103992040941,,,0.8352998842037864,,,,,,,,,1.0431575720058792,,,,,,,,,,,1.0487030232773342,,,,,,,,,1.0,1.44
2015-04-17,,,,,,,,,,,,,,,1.0869565591896435,,1.039664627433485,,,0.8205506591404818,,,,,,,,,1.0338529356404982,,,,,,,,,,,1.0539968498114387,,,,,,,,,1.0216406859658351,1.44
2015-04-20,,,,,,,,,,,,,,,1.1031583833737917,,1.053973119239,,,0.8338249240376725,,,,,,,,,1.0619259465311617,,,,,,,,,,,1.0487030232773342,,,,,,,,,1.0351666176456615,1.44
2015-04-21,,,,,,,,,,,,,,,1.11156691196539,,1.0531080213769075,,,0.831366751489429,,,,,,,,,1.0891240873860006,,,,,,,,,,,1.059820069163062,,,,,,,,,1.007664311902625,1.4719999696
2015-04-22,,,,,,,,,,,,,,,1.103978746609604,,1.0531745360871818,,,0.8343165774263771,,,,,,,,,1.0977925662070673,,,,,,,,,,,1.0619375393214345,,,,,,,,,0.983317979690877,1.4239999391999998
2015-04-23,,,,,,,,,,,,,,,1.1183347140853634,,1.0825236899632655,,,0.8303834447120197,,,,,,,,,1.1051884835164612,,,,,,,,,,,1.0661725802205015,,,,,,,,,1.0189357297053652,1.3760000608
2015-04-24,,,,,,,,,,,,,,,1.1138228720513212,,1.0797285467756355,,,0.8210423125291865,,,,,,,,,1.09333909255828,,,,,,,,,,,1.042879904508033,,,,,,,,,0.9988725710170514,1.2960000608000002
2015-04-27,,,,,,,,,,,,,,,1.0994668264377414,,1.0878478150084054,,,0.8195673528547147,,,,,,,,,1.0883291956750303,,,,,,,,,,,1.0915829277853673,,,,,,,,,0.958069899778602,1.2839999391999999
2015-04-28,,,,,,,,,,,,,,,1.112797378783831,,1.074470935775257,,,0.8166175264261244,,,,,,,,,1.1152885020308587,,,,,,,,,,,1.0778190189237482,,,,,,,,,0.9774567046050934,1.2880000304
2015-04-29,,,,,,,,,,,,,,,1.114848287180991,,1.0862505468812593,,,0.8107177801569485,,,,,,,,,1.137079177336781,,,,,,,,,,,1.0555850277346144,,,,,,,,,0.9607751434827893,1.28
2015-04-30,,,,,,,,,,,,,,,1.0512715358108322,,1.0707440788572635,,,0.7915437689905819,,,,,,,,,1.1319099346440091,,,,,,,,,,,1.0772896261062295,,,,,,,,,0.9643820203921021,1.2416000368
2015-05-01,,,,,,,,,,,,,,,1.0873667409100927,,1.0590310842850457,,,0.8033431676252962,,,,,,,,,1.1559272853692346,,,,,,,,,,,1.0884065714096351,,,,,,,,,0.9648330382655278,1.2
2015-05-04,,,,,,,,,,,,,,,1.0914684793615061,,1.0412618955606312,,,0.8082596071170628,,,,,,,,,1.210959602615726,,,,,,,,,,,1.0984648316603254,,,,,,,,,0.953561217921062,1.1936000063999999
2015-05-05,,,,,,,,,,,,,,,1.0801886789318496,,1.0291495079217508,,,0.7984267281335296,,,,,,,,,1.186465439353028,,,,,,,,,,,1.0889359636977733,,,,,,,,,0.9824161741400423,1.1936000063999999
2015-05-06,,,,,,,,,,,,,,,1.0615258429729988,,1.0196327186741645,,,0.8195673528547147,,,,,,,,,1.1810574841687462,,,,,,,,,,,1.0926416123087022,,,,,,,,,0.9981961593049213,1.18
2015-05-07,,,,,,,,,,,,,,,1.0742412402527743,,1.0206309477803155,,,0.8220255254029581,,,,,,,,,1.1539388328060765,,,,,,,,,,,1.1424034206916933,,,,,,,,,1.0094675777102688,1.1391999816
2015-05-08,,,,,,,,,,,,,,,1.0012305449562617,,1.0303474841402311,,,0.7463126941029053,,,,,,,,,1.166106547755438,,,,,,,,,,,1.2429857225103913,,,,,,,,,1.0054097980255385,1.2
2015-05-11,,,,,,,,,,,,,,,0.9204266328202777,,1.0224943765720689,,,0.7590953523173892,,,,,,,,,1.1625277001274728,,,,,,,,,,,1.2869243120711398,,,,,,,,,1.0153285081046344,1.16
2015-05-12,,,,,,,,,,,,,,,0.917350309293448,,1.0185012571659584,,,0.7566371792775035,,,,,,,,,1.1584716723341706,,,,,,,,,,,1.3086289099133739,,,,,,,,,1.0063118331697827,1.1583999632
2015-05-13,,,,,,,,,,,,,,,0.9134537008737124,,1.0203647871157082,,,0.7610619186745678,,,,,,,,,1.1504395966777816,,,,,,,,,,,1.304393869014307,,,,,,,,,0.9846706880171286,1.1680000304
2015-05-14,,,,,,,,,,,,,,,0.919401217690608,,1.0307467760488969,,,0.7551622196030318,,,,,,,,,1.1673787408365655,,,,,,,,,,,1.3239809972275494,,,,,,,,,0.9905316184114943,1.1680000304
2015-05-15,,,,,,,,,,,,,,,0.9042248086361296,,1.0271529478859391,,,0.7576204393489151,,,,,,,,,1.1647543755467757,,,,,,,,,,,1.3176283850584074,,,,,,,,,1.0031559741338956,1.2280000304
2015-05-18,,,,,,,,,,,,,,,0.906480768722061,,1.027352593840272,,,0.7571287859602104,,,,,,,,,1.1755701631051578,,,,,,,,,,,1.3208047414341395,,,,,,,,,0.9936877070407908,1.232799988
2015-05-19,,,,,,,,,,,,,,,0.9058654571750199,,1.021296501511585,,,0.7595870057060938,,,,,,,,,1.1577562701153696,,,,,,,,,,,1.3493912436807125,,,,,,,,,1.0018032664102512,1.2304000088
2015-05-20,,,,,,,,,,,,,,,0.9374487418973316,,1.0117130963957277,,,0.7561455258887989,,,,,,,,,1.1698442515575602,,,,,,,,,,,1.3472737735223401,,,,1.0,,,,,1.004959355039548,1.2304000088
2015-05-21,,,,,,,,,,,,,,,0.925348656369683,,1.0302808682719604,,,0.7497541734285581,,,,,,,,,1.1850337776521964,,,,,,,,,,,1.3229222115925119,,,,1.5105882535294117,,,,,0.9932368048679809,1.2304000088
2015-05-22,,,,,,,,,,,,,,,0.91919608765893,,1.0265540106884536,,,0.7492625200398536,,,,,,,,,1.1728660627028349,,,,,,,,,,,1.3218634259574742,,,,1.6652940864705883,,,,,0.9968436811746864,1.22
2015-05-25,,,,,,,,,,,,,,,0.91919608765893,,1.0265540106884536,,,0.7492625200398536,,,,,,,,,1.1728660627028349,,,,,,,,,,,1.3218634259574742,,,,1.6652940864705883,,,,,0.9968436811746864,1.22
2015-05-26,,,,,,,,,,,,,,,0.906480768722061,,1.0173033821054744,,,0.7305801155561937,,,,,,,,,1.1590284639991781,,,,,,,,,,,1.3165697005350723,,,,1.7441176247058823,,,,,0.9981961593049213,1.18
2015-05-27,,,,,,,,,,,,,,,0.919401217690608,,1.0224278618617944,,,0.7404129945397271,,,,,,,,,1.1645157850627668,,,,,,,,,,,1.3049232618318258,,,,1.6176470588235294,,,,,1.010369268163095,1.1983999632
2015-05-28,,,,,,,,,,,,,,,0.9163248943688642,,1.0177026740141402,,,0.7335299886907817,,,,,,,,,1.165072699537956,,,,,,,,,,,1.2207517318506382,,,,1.6147059270588235,,,,,0.9968436811746864,1.1904000088
2015-05-29,,,,,,,,,,,,,,,0.8984824216458258,,1.0125116795475457,,,0.7202556298899535,,,,,,,,,1.1541774224874046,,,,,,,,,,,1.255161452919454,,,,1.6000000447058824,,,,,0.9871503655369025,1.1904000088
2015-06-01,,,,,,,,,,,,,,,0.9081214172609512,,1.0228936678152214,,,0.7271386357388988,,,,,,,,,1.1426458658850382,,,,,,,,,,,1.3102170883659303,,,,1.607647054117647,,,,,0.9878265470530158,1.16
2015-06-02,,,,,,,,,,,,,,,0.8872026212161691,,1.0260215882012427,,,0.7325466819133725,,,,,,,,,1.137317400192926,,,,,,,,,,,1.2996294352977211,,,,1.5852941623529413,,,,,1.0004506731820078,1.1680000304
2015-06-03,,,,,,,,,,,,,,,0.9060705872066978,,1.0272860791299976,,,0.7438544738653798,,,,,,,,,1.140975981328062,,,,,,,,,,,1.2980413579568675,,,,1.614117678235294,,,,,1.0423801412682705,1.18
2015-06-04,,,,,,,,,,,,,,,0.9046349903565788,,1.0069213938377988,,,0.7335299886907817,,,,,,,,,1.1395443204299112,,,,,,,,,,,1.2948650010517548,,,,1.5752941582352942,,,,,1.025698350552557,1.1919999695999999
2015-06-05,,,,,,,,,,,,,,,0.9025840819594187,,1.0298815763632947,,,0.7389380343736133,,,,,,,,,1.1526662720970846,,,,,,,,,,,1.3202753486166205,,,,1.6111764347058823,,,,,1.0441834070759142,1.172799988
2015-06-08,,,,,,,,,,,,,,,0.8954060983240821,,1.016371667709598,,,0.7335299886907817,,,,,,,,,1.1346930341004553,,,,,,,,,,,1.3112758740009678,,,,1.5870587964705882,,,,,1.05590584275208,1.1408000184
2015-06-09,,,,,,,,,,,,,,,0.8929450865493794,,1.0067882625937403,,,0.7335299886907817,,,,,,,,,1.1393057299459022,,,,,,,,,,,1.3176283850584074,,,,1.6670588323529412,,,,,1.0428310440436876,1.1576000216
2015-06-10,,,,,,,,,,,,,,,0.9048400420453501,,1.0615599649845588,,,0.7364798146277299,,,,,,,,,1.156722177080205,,,,,,,,,,,1.3652727238124067,,,,1.6529411988235294,,,,,1.0581601264331495,1.1576000216
2015-06-11,,,,,,,,,,,,,,,0.8956111500128534,,1.0739385132880463,,,0.7394296877623179,,,,,,,,,1.1247523613955799,,,,,,,,,,,1.3350979420015745,,,,1.807647031764706,,,,,1.0509466028105408,1.1
2015-06-12,,,,,,,,,,,,,,,0.8865873878069486,,1.0750698736382556,,,0.735988208436665,,,,,,,,,1.1424868877033802,,,,,,,,,,,1.3483324580456748,,,,1.9782353570588234,,,,,1.0468891684198358,1.08
2015-06-15,,,,,,,,,,,,,,,0.8835111426230254,,1.0738719985777718,,,0.7369714680164345,,,,,,,,,1.129046611242346,,,,,,,,,,,1.3917417559006073,,,,2.088235294117647,,,,,1.0581601264331495,1.0519999696
2015-06-16,,,,,,,,,,,,,,,0.8894585813021004,,1.085252317775108,,,0.7345132482705512,,,,,,,,,1.141293815683877,,,,,,,,,,,1.3954474039821554,,,,2.241764741764706,,,,,1.0919746106399941,1.0559999848
2015-06-17,,,,,,,,,,,,,,,0.8853568428506869,,1.0698123644613868,,,0.7354965550479605,,,,,,,,,1.1397831549289221,,,,,,,,,,,1.408152527208737,,,,2.272353004117647,,,,,1.0865642377270206,1.0640000152
2015-06-18,,,,,,,,,,,,,,,0.8816653642575433,,1.078796832379759,,,0.7463126941029053,,,,,,,,,1.1568017885798751,,,,,,,,,,,1.4160932167187328,,,,2.091176425882353,,,,,1.0689805269650712,1.0808000184
2015-06-19,,,,,,,,,,,,,,,0.8570550114817969,,1.0740716445321046,,,0.7497541734285581,,,,,,,,,1.1703214309202163,,,,,,,,,,,1.3912123630830886,,,,2.089411791764706,,,,,1.044634194753323,1.0759999848
2015-06-22,,,,,,,,,,,,,,,0.8751025356885205,,1.077665370871553,,,0.752704046563146,,,,,,,,,1.1668221947919215,,,,,,,,,,,1.408152527208737,,,,2.172941095882353,,,,,1.0518481781653584,1.0640000152
2015-06-23,,,,,,,,,,,,,,,0.8818704159463145,,1.078064763938215,,,1.058013780791442,,,,,,,,,1.2007800954118404,,,,,,,,,,,1.415563823901214,,,,2.0841176652941176,,,,,1.0441834070759142,1.0719999696
2015-06-24,,,,,,,,,,,,,,,0.8738720688700795,,1.064687884705067,,,0.9995083466112953,,,,,,,,,1.1860676258696783,,,,,,,,,,,1.4160932167187328,,,,2.115294063529412,,,,,1.0491425325220525,1.0480000304000001
2015-06-25,,,,,,,,,,,,,,,0.8796144558603832,,1.0655530843906693,,,1.0014749601661137,,,,,,,,,1.1900440421633105,,,,,,,,,,,1.4679724952600965,,,,2.0494117735294117,,,,,1.028854554279862,1.0448000336
2015-06-26,,,,,,,,,,,,,,,0.8798195858920611,,1.060162444635255,,,0.9808259888336334,,,,,,,,,1.1756637372395478,,,,,,,,,,,1.482795189756753,,,,1.9717647329411765,,,,,1.020739225709026,1.0448000336
2015-06-29,,,,,,,,,,,,,,,0.8482363009646634,,1.033808079235621,,,0.9424778730889045,,,,,,,,,1.1231396758814391,,,,,,,,,,,1.4362096366377914,,,,1.8423529229411764,,,,,1.0455360003041576,0.9959999848
