Date,Fintech,FAANG,NASDAQ,SNP500,EMCLOUD
2018-12-14,1.0,1.0,1.0,1.0,1.0
2018-12-17,0.9491570925628839,0.9630115606557162,0.9772915796417333,0.9792265194407758,0.950243857761088
2018-12-18,0.9708560632058746,0.9826531415996737,0.9816587710675704,0.9793111251859847,0.964371579694548
2018-12-19,0.9582445295085446,0.9516000592878275,0.9603756990021642,0.9642339306599107,0.963123669086163
2018-12-20,0.9233385306832547,0.9315791166821087,0.944686905251115,0.949025930581033,0.9343186866027064
2018-12-21,0.8752143768683068,0.8824604056853635,0.9164088656056172,0.9294871680503917,0.8911570077622329
2018-12-24,0.8509483814354661,0.8612359854511217,0.8961401344955624,0.904286675440248,0.8929315595447989
2018-12-26,0.9268701545202188,0.9366958509056568,0.9484419310293369,0.9491336362300393,0.9578801547867102
2018-12-27,0.9448074057360093,0.9339356179599342,0.9520783956398883,0.957260764578645,0.9745036979369404
2018-12-28,0.9419643362862986,0.9400269523742428,0.9528062255494087,0.956072246357657,0.9724429281249284
2018-12-31,0.9463328675489573,0.9598736890280689,0.960151365445934,0.9641916747383301,0.9847960982758225
2019-01-02,0.9537947178534621,0.9785446868010654,0.964588011953905,0.9654147489129664,0.9796785199093261
2019-01-03,0.9003423148043599,0.9569488837669572,0.9352941475720538,0.9415142362547355,0.9426991505048885
2019-01-04,0.9634776622104989,1.0114484862341167,0.975139814564116,0.9738418004027458,0.9893870354681382
2019-01-07,0.9926117167546107,1.0451982781657734,0.9873832688288983,0.9806688548973909,1.0253474686877475
2019-01-08,1.012719768168381,1.0618427526299823,0.9980233210805995,0.990176718959152,1.04179928102031
2019-01-09,1.0390392734637932,1.063100542777349,1.006717147251557,0.9942345081575056,1.048783000938795
2019-01-10,1.0430262487059168,1.0637087392295743,1.0109120787687047,0.9987268760338027,1.0527900533510406
2019-01-11,1.046608885658643,1.0624513547679948,1.0088008703718043,0.998580764447182,1.0514276555308772
2019-01-14,1.0399483460363377,1.0484958506638584,0.9993140692397219,0.9933307009459222,1.0361779589219882
2019-01-15,1.0634176287367603,1.0907435700213628,1.016376137636091,1.0039808834210768,1.0619146841297824
2019-01-16,1.066374990615352,1.0929550866829119,1.0179476030295134,1.0062117143743845,1.061582671215625
2019-01-17,1.076972276311587,1.0992196454081802,1.0251495227312422,1.0138502703674714,1.0774277013257618
2019-01-18,1.0989674652952806,1.093722420373044,1.0356796338763312,1.0272159122654385,1.099558079362535
2019-01-21,1.0989796761544306,1.093722420373044,1.0356796338763312,1.0272159122654385,1.099558079362535
2019-01-22,1.0640861604385448,1.0538382203431367,1.0158739837513262,1.012673302098382,1.0798433814942872
2019-01-23,1.0736756307422717,1.0553854678441847,1.016656854870391,1.0149041330516897,1.081904151306299
2019-01-24,1.1077083220035584,1.0649308923423508,1.0235577789974615,1.0163003626027582,1.0899640510155013
2019-01-25,1.1471003972553186,1.080540611170268,1.0367837082541749,1.0249274254546854,1.116570879032812
2019-01-28,1.1260932571331392,1.0621295722166257,1.025326092670461,1.0168849967533367,1.108041581755318
2019-01-29,1.0777864849956482,1.0369136564464718,1.017021511715652,1.0154041614570593,1.089059602042452
2019-01-30,1.1125793197220537,1.0823417025792463,1.039420245781964,1.0311929457025493,1.1158839557621412
2019-01-31,1.116132630610466,1.1106593268503702,1.0536967626442164,1.0400585197562866,1.1529663636571794
2019-02-01,1.1226868677194128,1.0696466231217074,1.0511108856392044,1.0409931268395995,1.1710209969546401
2019-02-04,1.139892982685539,1.0831100253748724,1.0632182559892467,1.048047142584156,1.196276875872965
2019-02-05,1.144442944774459,1.0987463549202432,1.0711104164817828,1.0529817891063296,1.2056419297964416
2019-02-06,1.1462945359330083,1.0856724143897645,1.0672323075366466,1.050639496422097,1.2082980331097017
2019-02-07,1.1373579637134266,1.0669304576026581,1.0546532361404963,1.0408085154133169,1.1961051450552973
2019-02-08,1.157488662589425,1.0576683611714992,1.0560785844333567,1.0415123112627525,1.2163121379341928
2019-02-11,1.1561420686537707,1.0570012077656743,1.057482170604857,1.042250850869932,1.215396240239965
2019-02-12,1.1772172143330941,1.0872708599042924,1.0729250099907919,1.0556856985772431,1.2444416458681564
2019-02-13,1.165618025660554,1.082911197771416,1.0737584709763957,1.0588780865016276,1.2370801181508024
2019-02-14,1.1792609401191134,1.0799366959560905,1.0747092213173826,1.0560703213656737,1.246319236141323
2019-02-15,1.1860627504969297,1.0711556361733943,1.0812874584046726,1.0675590491290818,1.2497080576099648
2019-02-18,1.185995281428913,1.0711556361733943,1.0812874584046726,1.0675590491290818,1.2497080576099648
2019-02-19,1.1998920991597404,1.0827811733776591,1.0833653877133889,1.0691590461242164,1.2545852128317265
2019-02-20,1.1893227966046724,1.0791023572204328,1.0836981785952295,1.0710590601625725,1.248826506079271
2019-02-21,1.1785285329410222,1.0736581261579239,1.0794496896495394,1.0672820380876096,1.2430792480479929
2019-02-22,1.2017603951357607,1.0844607735448382,1.0892649716329335,1.0741244925181195,1.2600119066700248
2019-02-25,1.2167810635705152,1.086630010712757,1.0931603913564245,1.0754476662758776,1.2711400636548895
2019-02-26,1.2121515927530002,1.089058454863573,1.0924136962313091,1.0745975710357254,1.2680145627733381
2019-02-27,1.2473528688088868,1.0895366610512254,1.0931675982927191,1.0740129368851468,1.2843747853364778
2019-02-28,1.2612933604174708,1.0859176359664418,1.0899870077309228,1.0709783044013297,1.2733153206786803
2019-03-01,1.2504657986109655,1.1016213234417818,1.099077356710562,1.0783630431587896,1.2884505300757905
